Name,NumberOfNumericFeatures,PercentageOfNumericFeatures,MinMeansOfNumericAtts,MinStdDevOfNumericAtts,MinKurtosisOfNumericAtts,MinSkewnessOfNumericAtts,MeanMeansOfNumericAtts,MeanStdDevOfNumericAtts,MeanKurtosisOfNumericAtts,MeanSkewnessOfNumericAtts,MaxMeansOfNumericAtts,MaxStdDevOfNumericAtts,MaxKurtosisOfNumericAtts,MaxSkewnessOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3StdDevOfNumericAtts,Quartile1KurtosisOfNumericAtts,Quartile2KurtosisOfNumericAtts,Quartile3KurtosisOfNumericAtts,Quartile1SkewnessOfNumericAtts,Quartile2SkewnessOfNumericAtts,Quartile3SkewnessOfNumericAtts,NumberOfSymbolicFeatures,NumberOfBinaryFeatures,PercentageOfSymbolicFeatures,PercentageOfBinaryFeatures,MinAttributeEntropy,MeanAttributeEntropy,MaxAttributeEntropy,Quartile1AttributeEntropy,Quartile2AttributeEntropy,Quartile3AttributeEntropy,MinMutualInformation,MeanMutualInformation,MaxMutualInformation,Quartile1MutualInformation,Quartile2MutualInformation,Quartile3MutualInformation,EquivalentNumberOfAtts,MeanNoiseToSignalRatio,MinNominalAttDistinctValues,MeanNominalAttDistinctValues,MaxNominalAttDistinctValues,StdvNominalAttDistinctValues,NumberOfInstances,NumberOfFeatures,Dimensionality,NumberOfMissingValues,PercentageOfMissingValues,NumberOfInstancesWithMissingValues,PercentageOfInstancesWithMissingValues,NumberOfClasses,ClassEntropy,MinorityClassSize,MajorityClassSize,MinorityClassPercentage,MajorityClassPercentage
chscase_census5 (2),7.0,87.5,4.22468425,0.027327243742534858,-0.4277449009530861,-1.4538675835966008,4.23912275,0.10732980124672156,1.214079405901768,-0.10353905953843599,4.274787,0.2555901660067066,8.07590223735175,0.2960894123256113,4.2290535,4.2329165,4.243778,0.041079659489941286,0.08382508507097015,0.1686631100529449,-0.09728334426413277,0.055270951605091316,0.6982779746322505,-0.09097037137214344,0.16601456802060016,0.20246104592187508,1.0,1.0,12.5,12.5,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,400.0,8.0,0.02,0.0,0.0,0.0,0.0,2.0,0.9991161687869752,193.0,207.0,48.25,51.74999999999999
chscase_census6 (2),6.0,85.71428571428571,8.5726,3.2475344272957187,3.0426458481376777,1.7396370072434184,10.875032583333333,6.473533996263001,21.500873925027022,3.615806300231301,12.1036205,9.580644633652836,44.627969311632135,5.416615688860269,9.74433625,11.28066675,11.9342,4.071836528252849,6.4175582307386705,9.018639578348374,5.518832050826216,20.21442360532521,37.07815762392267,2.19118045640476,3.5316967395805623,5.204276437213409,1.0,1.0,14.285714285714285,14.285714285714285,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,400.0,7.0,0.0175,0.0,0.0,0.0,0.0,2.0,0.9777945702913884,165.0,235.0,41.25,58.75
chscase_funds (2),2.0,50.0,4.216216216216214,2.012665536469515,-1.243201014555254,-0.15455032538834065,7470.267567567567,1330.7324672188631,-0.10239594763932047,0.2598135165715377,14936.318918918918,2659.452268901257,1.0384091192766132,0.674177358531416,4.216216216216214,7470.267567567567,14936.318918918918,2.012665536469515,1330.7324672188631,2659.452268901257,-1.243201014555254,-0.10239594763932056,1.0384091192766132,-0.15455032538834065,0.2598135165715377,0.674177358531416,2.0,1.0,50.0,25.0,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,185.0,4.0,0.021621621621621626,0.0,0.0,0.0,0.0,2.0,0.9974482234237187,87.0,98.0,47.02702702702703,52.972972972972975
chscase_geyser1 (2),2.0,66.66666666666666,3.5761261261261272,1.0839501008461097,-1.6933835161298345,-0.5985821799308865,7.936711711711714,4.4732826142065765,-1.4425907778212397,-0.33023019068250864,12.297297297297304,7.862615127567039,-1.191798039512645,-0.06187820143413082,3.5761261261261272,7.936711711711713,12.297297297297304,1.0839501008461097,4.4732826142065765,7.862615127567039,-1.6933835161298345,-1.4425907778212397,-1.191798039512645,-0.5985821799308865,-0.33023019068250864,-0.06187820143413082,1.0,1.0,33.33333333333333,33.33333333333333,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,222.0,3.0,0.013513513513513514,0.0,0.0,0.0,0.0,2.0,0.9688035512085579,88.0,134.0,39.63963963963964,60.36036036036037
chscase_health (2),2.0,40.0,5.16,2.644671192092831,-1.3212497247717043,-0.11804077543376587,892.0899999999997,113.89990477229333,-0.3991615705191739,-0.07983548212324193,1779.02,225.15513835249385,0.5229265837333568,-0.04163018881271794,5.16,892.0899999999997,1779.02,2.644671192092831,113.89990477229333,225.15513835249385,-1.3212497247717043,-0.3991615705191739,0.5229265837333568,-0.11804077543376587,-0.07983548212324193,-0.04163018881271794,3.0,1.0,60.0,20.0,3.10114763157938,3.10114763157938,3.10114763157938,3.10114763157938,3.10114763157938,3.10114763157938,0.26039696597115,0.26039696597115,0.26039696597115,0.26039696597115,0.26039696597115,0.26039696597115,3.835857043379938,10.909307852392429,2.0,5.5,9.0,4.949747468305833,50.0,5.0,0.1,0.0,0.0,0.0,0.0,2.0,0.9988455359952018,24.0,26.0,48.0,52.0
chscase_vine1 (2),9.0,90.0,3.2788461538461537,1.9388025957479609,-1.2000000000000002,-0.6910408609451363,10.034722222222221,4.572811302599424,-0.3777688299576677,-0.04424796774587258,26.5,15.154757228892407,0.5785891129126162,0.5018768532194083,6.1875,9.653846153846152,10.454326923076923,2.1855292753540283,3.442632086975677,4.9288665018121005,-0.7585354368613,-0.7089785030339995,0.2238352608608692,-0.5224538929156576,0.0,0.3146416685371848,1.0,1.0,10.0,10.0,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,52.0,10.0,0.19230769230769232,0.0,0.0,0.0,0.0,2.0,0.9957274520849256,24.0,28.0,46.153846153846146,53.84615384615386
chscase_vine2 (2),2.0,66.66666666666666,26.5,2.5847518612343,-1.2303119202552375,0.0,1006.75,8.804571582474024,-1.215599153242636,0.0,1987.0,15.024391303713744,-1.2008863862300343,0.0,26.5,1006.75,1987.0,2.5847518612343,8.804571582474024,15.024391303713744,-1.2303119202552375,-1.215599153242636,-1.2008863862300343,0.0,0.0,0.0,1.0,1.0,33.33333333333333,33.33333333333333,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,468.0,3.0,0.00641025641025641,0.0,0.0,0.0,0.0,2.0,0.9936144282000748,212.0,256.0,45.299145299145295,54.70085470085471
chscase_whale (2),9.0,90.0,0.5,0.5011001113409407,-2.0177777777777783,-0.10496357019603114,80.3989925064904,46.28345209300908,0.4028994077746712,0.4059507391437395,331.1928251121074,197.19831227143783,2.5190542688020283,1.1576198625962384,9.264441232003776,21.464096058531986,130.74671052631575,3.318023287882183,10.096190797680038,76.95794847899725,-0.8881483411265974,0.4567475388834414,1.665286521567358,-0.030880859209178695,0.2499836856646689,0.8957261397892282,1.0,1.0,10.0,10.0,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,228.0,10.0,0.04385964912280702,20.0,0.8771929824561403,5.0,2.1929824561403506,2.0,0.9995003941817588,111.0,117.0,48.68421052631579,51.31578947368421
cleveland (2),6.0,42.857142857142854,0.6722408026755854,0.9374383177242156,-0.5233827452226585,-0.5374486699106468,97.356814611227,17.231474055240778,1.1049905702400744,0.5923501167393606,246.69306930693068,51.77691754263702,4.49172428653883,1.2697199306020042,0.947763170965926,93.06435643564356,173.87871287128712,1.1051658459825295,13.319205086017215,30.100481843394537,-0.17100140551585394,0.569664882866481,2.3047908766383816,-0.2911575190927584,0.9207689015747628,1.2094440617120579,8.0,4.0,57.14285714285714,28.57142857142857,0.6061112071230007,1.1151151306062854,1.7370264468718917,0.9045249594072928,1.088064367132451,1.2939912137689442,0.00045937746256,0.10656848588167996,0.20753829661883,0.02414829075921,0.11242190687472,0.20501883272121998,9.337504903633397,9.463835733242622,2.0,2.625,4.0,0.7440238091428449,303.0,14.0,0.0462046204620462,6.0,0.14144271570014144,6.0,1.98019801980198,2.0,0.9950837594929732,139.0,164.0,45.87458745874587,54.12541254125413
climate-model-simulation-crashes (1),20.0,95.23809523809523,0.4999131296296296,0.28881336863616464,-1.5027881040892246,-0.0008327136643549017,18.575018532685185,10.68834999351379,-1.2151730419773643,2.903068716388884e-05,270.5,156.02884348735012,-1.1986607611256723,0.0012744626927465664,0.4999884736111111,0.5000378435185185,0.5001074129629629,0.2888720329245821,0.2889571904508761,0.28905349227630434,-1.2003522090294787,-1.2000380490180411,-1.199550675223653,-0.0005153759173966273,-4.7404823976444385e-07,0.00022432368868179767,1.0,1.0,4.761904761904762,4.761904761904762,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,540.0,21.0,0.03888888888888889,0.0,0.0,0.0,0.0,2.0,0.4201910370851765,46.0,494.0,8.518518518518519,91.48148148148148
cloud (2),6.0,75.0,1.2021296296296295,0.891782894376577,-1.0188717834238616,-0.04590245492898967,18.12574074074075,10.805081312212064,2.5032037915002854,1.2204604689648721,100.57407407407412,58.28117531700016,8.399550587553993,2.199116708663542,1.224976851851852,1.7763888888888892,26.788171296296312,1.0308300129092158,1.4737043682358697,15.7950002340029,0.2788686986381754,0.9468976772628968,5.874862445153696,0.7252053293573745,1.116919808921688,2.0148799407347404,2.0,2.0,25.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,2.0,0.0,108.0,8.0,0.07407407407407407,0.0,0.0,0.0,0.0,2.0,0.8767162889994641,32.0,76.0,29.629629629629626,70.37037037037038
cm1_req (1),7.0,77.7777777777778,0.02247191011235952,0.14905216367918442,0.14375822547660094,1.051758472760516,0.7142857142857142,0.5354428421286528,8.658771268123948,2.6179381249180467,1.6179775280898876,0.9828716967216766,41.90725326991672,6.55482933046021,0.1235955056179775,0.4157303370786517,1.4269662921348314,0.3309842319473132,0.5801447461242469,0.7052987833896133,2.2058641143603053,3.4917031645179213,5.7319528978686645,1.7561102944205635,2.038821308597828,2.5846260148612124,2.0,1.0,22.222222222222207,11.111111111111107,1.5229866397396767,1.5229866397396767,1.5229866397396767,1.5229866397396767,1.5229866397396767,1.5229866397396767,0.00252899267807,0.00252899267807,0.00252899267807,0.00252899267807,0.00252899267807,0.00252899267807,303.95157303881285,601.2107746480086,2.0,2.5,3.0,0.7071067811865476,89.0,9.0,0.10112359550561796,0.0,0.0,0.0,0.0,2.0,0.7686913027030167,20.0,69.0,22.471910112359552,77.52808988764046
cmc (1),2.0,20.0,3.2613713509843865,2.3585488626874125,-0.9438944908638564,0.2564492054818928,17.89986422267482,5.2928968090790125,0.2928560302339025,0.6777315757939906,32.538357094365246,8.227244755470611,1.5296065513316617,1.0990139461060884,3.2613713509843865,17.899864222674815,32.538357094365246,2.3585488626874125,5.2928968090790125,8.227244755470611,-0.9438944908638564,0.2928560302339025,1.5296065513316617,0.2564492054818928,0.6777315757939906,1.0990139461060884,8.0,3.0,80.0,30.0,0.380671663040156,1.2208122969788784,1.8667550694041888,0.6082239803272842,1.4479885111323352,1.757839343635201,0.00258233237972,0.028888557457444283,0.07090633894894,0.00982050143438,0.03047421456026,0.04013859922938,53.27488523845121,41.25937202912456,2.0,3.125,4.0,0.9910312089651148,1473.0,10.0,0.006788866259334691,0.0,0.0,0.0,0.0,3.0,1.5390345832497478,333.0,629.0,22.606924643584524,42.70196877121521
cmc (2),2.0,20.0,3.2613713509843865,2.3585488626874125,-0.9438944908638564,0.2564492054818928,17.89986422267482,5.2928968090790125,0.2928560302339025,0.6777315757939906,32.538357094365246,8.227244755470611,1.5296065513316617,1.0990139461060884,3.2613713509843865,17.899864222674815,32.538357094365246,2.3585488626874125,5.2928968090790125,8.227244755470611,-0.9438944908638564,0.2928560302339025,1.5296065513316617,0.2564492054818928,0.6777315757939906,1.0990139461060884,8.0,4.0,80.0,40.0,0.380671663040156,1.2208122969788784,1.8667550694041888,0.6082239803272842,1.4479885111323352,1.757839343635201,0.0011138415080599998,0.01514117503491,0.04390904211006,0.003911878190219999,0.014863123132709996,0.01847383155984,65.02645986797907,79.62863642776287,2.0,3.0,4.0,1.0690449676496976,1473.0,10.0,0.006788866259334691,0.0,0.0,0.0,0.0,2.0,0.9845770107616216,629.0,844.0,42.70196877121521,57.2980312287848
colic (1),7.0,25.92592592592593,2.94812030075188,0.7116838524658963,-0.9317882493772741,-0.4629685074990365,31.10742246734731,12.710387288065707,0.8947709146578557,0.7054589272120776,70.75730994152045,28.0898671331428,2.649195262960969,1.5805300451079454,4.96231884057971,30.521885521885523,45.65679758308156,1.927064084408739,10.86566348856719,27.704880354219107,-0.929145589224052,0.8441973802398057,2.0270714857078898,0.018636045283543512,0.9645150704316072,1.3942903137797054,20.0,5.0,74.07407407407408,18.51851851851852,0.027076888683482687,1.4703383313979483,4.752596559531446,0.9807384170438056,1.3313528646840471,1.6861298734537786,0.00181177373107,0.08542279173766948,0.55933625884121,0.01591183865069,0.04964703659411,0.08896899529772001,11.125106668129996,16.212482775244666,2.0,6.6,63.0,13.362949564098177,368.0,27.0,0.07336956521739131,1927.0,19.394122383252817,361.0,98.09782608695652,2.0,0.9503376699710268,136.0,232.0,36.95652173913043,63.04347826086957
colic (2),7.0,30.434782608695656,2.94812030075188,0.7116838524658963,-0.9317882493772741,-0.4629685074990365,31.10742246734731,12.710387288065707,0.8947709146578557,0.7054589272120776,70.75730994152045,28.0898671331428,2.649195262960969,1.5805300451079454,4.96231884057971,30.521885521885523,45.65679758308156,1.927064084408739,10.86566348856719,27.704880354219107,-0.929145589224052,0.8441973802398057,2.0270714857078898,0.018636045283543512,0.9645150704316072,1.3942903137797054,16.0,3.0,69.56521739130434,13.043478260869565,0.3882389775123621,1.4464019608166114,2.2856308870577986,1.0748799929383583,1.3241335666157523,1.83146003018964,0.00185626279905,0.06843037773221733,0.28775673515645,0.02820099747375,0.048711628093419994,0.08949493902053997,13.887657813170359,20.13684022725537,2.0,3.5625,6.0,1.1528949070347507,368.0,23.0,0.0625,1927.0,22.767013232514177,361.0,98.09782608695652,2.0,0.9503376699710268,136.0,232.0,36.95652173913043,63.04347826086957
colleges_aaup (2),13.0,76.47058823529412,12.735572782084393,19.514093510979702,-0.02991007862599116,0.34358420480988844,550.7556300141797,270.6057999544828,7.297836238068724,1.636362340267726,3052.0473729543355,2411.623526045175,50.9096251366279,5.815258975041082,83.74074074074076,420.3703703703703,525.418962026773,72.17282678834677,92.2867193566012,131.64151497610425,0.21189934058201376,0.5367715420788586,9.790153056728322,0.4326393685013813,0.6846258112240072,2.8091608637459133,4.0,1.0,23.529411764705877,5.882352941176469,1.4348357527596318,3.341443150929032,5.248050549098432,1.4348357527596318,3.341443150929032,5.248050549098432,0.046780705616800006,0.262944728900815,0.47910875218483,0.046780705616800006,0.262944728900815,0.47910875218483,3.3504182032801837,11.707777656913796,2.0,19.333333333333336,52.0,28.30783166074952,1161.0,17.0,0.014642549526270456,256.0,1.297056290216345,87.0,7.493540051679587,2.0,0.8809748061658637,348.0,813.0,29.97416020671835,70.02583979328165
colleges_usnews (2),32.0,91.42857142857143,1.6390168970814132,0.4804701944013999,-1.666672182032963,-0.6230301616625689,1716.3688539909353,1117.107958645161,8.589933861939349,1.4966319491800042,9276.905616224643,5348.1626262654245,50.07915787245156,6.136469733708752,70.29203498737185,540.2124796506102,2401.2574256013518,18.954792106261337,99.95006637027187,1548.9729655108426,0.16536863272151126,0.7367557965357074,16.6010075312928,0.3885434178202273,0.6316364403193302,2.810618423165536,3.0,1.0,8.571428571428571,2.8571428571428568,5.250159212499937,5.250159212499937,5.250159212499937,5.250159212499937,5.250159212499937,5.250159212499937,0.10942146400494,0.10942146400494,0.10942146400494,0.10942146400494,0.10942146400494,0.10942146400494,9.117668014005307,46.98107263729272,2.0,26.5,51.0,34.648232278140824,1302.0,35.0,0.026881720430107527,7830.0,17.182356813693215,1144.0,87.8648233486943,2.0,0.9976685824034748,614.0,688.0,47.15821812596006,52.84178187403994
collins (2),20.0,83.33333333333334,0.28419999999999995,0.27275253966882085,-1.2000000000000002,-0.06825964191203086,15.673718,8.217107421957218,3.769432354707399,1.1573026885417057,250.5,144.4818327679989,29.624551273221307,4.220469825930483,0.6672250000000002,1.32587,2.6865200000000002,0.4276638121710259,0.7747661986460901,1.052249170908922,0.2155118862867743,0.7440498809286442,3.4307266972958272,0.48336037130050397,0.7999150474807428,1.4880866991366706,4.0,1.0,16.666666666666664,4.166666666666666,0.0,1.8242810380063883,3.648562076012777,0.0,1.8242810380063883,3.648562076012777,0.0,0.31715477732028496,0.6343095546405699,0.0,0.31715477732028496,0.6343095546405699,1.999999999999988,4.752021310920068,1.0,6.0,15.0,7.810249675906652,500.0,24.0,0.048,0.0,0.0,0.0,0.0,2.0,0.6343095546405662,80.0,420.0,16.0,84.0
confidence (2),3.0,75.0,338.5736111111111,250.28948347453576,-1.9917264192649016,0.038438493748840855,641.2180555555557,506.4528097458813,-1.0993380586468866,0.36526629316857817,1184.4402777777775,1005.2690434720952,-0.07187807201685993,0.8618790851402385,338.5736111111111,400.6402777777778,1184.4402777777775,250.28948347453576,263.79990229101304,1005.2690434720952,-1.9917264192649016,-1.234409684658898,-0.07187807201685993,0.038438493748840855,0.19548130061665525,0.8618790851402385,1.0,1.0,25.0,25.0,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,72.0,4.0,0.05555555555555555,0.0,0.0,0.0,0.0,2.0,0.6500224216483541,12.0,60.0,16.666666666666664,83.33333333333334
contact-lenses (1),0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,100.0,60.0,,,,,,,,,,,,,,,2.0,2.4,3.0,0.5477225575051661,24.0,5.0,0.2083333333333333,0.0,0.0,0.0,0.0,,,,,,
CostaMadre1 (2),37.0,97.36842105263158,0.07858108108108107,0.05592199756969577,-1.1181623319121423,-0.4814686395351342,1214.3014828341854,4061.626577901336,29.661813640548267,3.8133622006230867,40743.957432432435,139977.23670021805,163.89755490238127,11.554685878119352,2.4743243243243245,14.827702702702696,39.63682432432432,2.6727792199234552,13.847535422887914,38.12829644144746,8.733427004889895,21.40623530569318,36.6240160592955,2.3100911858637803,3.5982148513302654,4.685583753975299,1.0,1.0,2.631578947368421,2.631578947368421,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,296.0,38.0,0.12837837837837834,0.0,0.0,0.0,0.0,2.0,0.5529740500544369,38.0,258.0,12.837837837837837,87.16216216216215
cpu (2),6.0,75.0,4.698564593301435,6.816273503034004,5.9024706339619994,2.1406626369225803,2486.0215311004777,2656.5020624878407,13.202312837755349,3.1081274447006493,11796.153110047842,11726.564377166444,22.468899069671842,4.027332865652643,14.875598086124398,114.51435406698569,5100.023923444975,21.20205703048561,150.44582392831492,5840.698162937588,6.772692992231997,13.083232703508287,18.827180870587718,2.4432804136242785,3.1703553899429213,3.7037622513266513,2.0,1.0,25.0,12.5,4.419353825344689,4.419353825344689,4.419353825344689,4.419353825344689,4.419353825344689,4.419353825344689,0.29510152080072,0.29510152080072,0.29510152080072,0.29510152080072,0.29510152080072,0.29510152080072,2.768255485333376,13.97570671053589,2.0,16.0,30.0,19.798989873223327,209.0,8.0,0.03827751196172249,0.0,0.0,0.0,0.0,2.0,0.8169164036868144,53.0,156.0,25.358851674641148,74.64114832535886
cpu_act (3),21.0,95.45454545454544,1.1275048828124994,2.4794934268871223,0.9031412644665848,-0.7916644438525916,77423.0389258975,38448.58530864211,82.69398017053769,5.398356926130623,1328125.9598388672,422019.42695680115,618.0754029990946,21.542019683245,7.12759460449219,19.630676269531282,986.9681396484376,14.544784181911053,71.14134025838379,916.2987340329524,4.347867554757658,22.82180653407525,69.61173013955492,2.02862189623975,4.069237707552649,5.636440553258242,1.0,1.0,4.545454545454546,4.545454545454546,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,8192.0,22.0,0.002685546875,0.0,0.0,0.0,0.0,2.0,0.8841664897438648,2477.0,5715.0,30.23681640625,69.76318359375
cpu_small (3),12.0,92.30769230769228,1.8845544433593755,2.4794934268871223,0.9031412644665848,-0.7916644438525916,135460.4337241618,67245.74837716803,77.06930335086467,5.074304624464367,1328125.9598388672,422019.42695680115,313.7492588907212,13.897852242774947,14.719573974609375,180.26910400390625,72500.29754638673,35.75724411168001,179.7295631307842,106188.17283831454,3.0285703727068487,20.49755307638,152.7448836250791,1.918088274781169,3.9586311547060458,8.569249264261035,1.0,1.0,7.6923076923076925,7.6923076923076925,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,8192.0,13.0,0.0015869140625,0.0,0.0,0.0,0.0,2.0,0.8841664897438648,2477.0,5715.0,30.23681640625,69.76318359375
credit-g (1),7.0,33.33333333333333,1.1549999999999998,0.3620857717531919,-1.3814485027493757,-0.5313481143125632,476.5838571428569,407.0476188282117,0.9242775257981102,0.9203791257169068,3271.257999999999,2822.73687596044,4.292590308048502,1.9496276798326249,1.4069999999999998,2.9730000000000003,35.54600000000001,0.5776544682460991,1.1187146743126737,12.058814452756392,-1.2104731179379755,0.9197813600546328,1.6492736936699308,-0.2725698140337198,1.09418417155554,1.909444721297511,14.0,3.0,66.66666666666666,14.285714285714285,0.2283640258405646,1.433893225502841,2.666677759851852,0.9089779148834296,1.5321036281187237,1.8749120301493505,0.0009636600149100001,0.02021632305905615,0.09473884155264,0.005310005973834999,0.01275318647802,0.026504107544810005,43.593036016305035,69.92749860170595,2.0,4.0,10.0,2.0380986614602725,1000.0,21.0,0.021,0.0,0.0,0.0,0.0,2.0,0.8812908992306927,300.0,700.0,30.0,70.0
datatrieve (1),8.0,88.88888888888891,1.4615384615384621,0.5004470273579541,-2.006744762373452,0.15611042873498554,357.7903846153846,336.9107949527128,3.491053724056913,1.5292414236085814,902.8692307692309,838.738887110489,6.884163954334905,2.057451425587701,24.69615384615384,114.04615384615386,867.501923076923,15.328184990880494,114.79042647876088,815.8438986322116,1.5664830682709354,3.6713520483798057,6.181717710007378,1.3596807337002856,1.7118631118183498,1.9448110929487783,1.0,1.0,11.111111111111107,11.111111111111107,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,130.0,9.0,0.06923076923076922,0.0,0.0,0.0,0.0,2.0,0.4182365696541812,11.0,119.0,8.461538461538463,91.53846153846152
dbworld-subjects-stemmed (1),0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,230.0,230.0,100.0,100.0,0.11611507530476972,0.1685376944040694,0.8351164948421137,0.11611507530476972,0.11611507530476972,0.20062232431271465,0.0002054488182,0.022299204170350743,0.28856356881311,0.01375305982723,0.017504165438419997,0.01806021528779,44.559918107400854,6.558013869757688,2.0,2.0,2.0,0.0,64.0,230.0,3.59375,0.0,0.0,0.0,0.0,2.0,0.9936507116910404,29.0,35.0,45.3125,54.6875
dbworld-subjects (1),0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,243.0,243.0,100.0,100.0,0.11611507530476972,0.1630813362379176,0.8112781244591328,0.11611507530476972,0.11611507530476972,0.20062232431271465,0.0002054488182,0.022111199635661404,0.22688985619600002,0.01375305982723,0.017782190363105,0.01806021528779,44.93879699265434,6.375508291051591,2.0,2.0,2.0,0.0,64.0,243.0,3.796875,0.0,0.0,0.0,0.0,2.0,0.9936507116910404,29.0,35.0,45.3125,54.6875
delta_ailerons (1),5.0,83.33333333333334,-1.701220367512975e-05,0.0002135617201106423,-1.1122043327931086,-0.17078877107211454,0.0029725156403422625,0.005903906068326017,0.498352435597719,0.11328191847880667,0.010754523776125676,0.015860641782558284,1.4506078582547302,0.6708610336275694,0.0002259096647496144,0.0010217842614672463,0.006694487305372419,0.0010423797912195141,0.005403141838221318,0.011015814460484871,-0.6019349898490219,1.0650320722718971,1.3153000427073709,-0.1611813076776445,-0.01582186176884483,0.4522970347590836,1.0,1.0,16.666666666666664,16.666666666666664,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,7129.0,6.0,0.0008416327675690841,0.0,0.0,0.0,0.0,2.0,0.9972877951195076,3346.0,3783.0,46.93505400476925,53.06494599523075
delta_elevators (3),6.0,85.71428571428571,-12.304297572764465,0.005294590181793807,-0.5464315381909008,-0.17307352053359015,-2.098847795173538,5.1020809599764725,0.5782379932785819,-0.01590601903920691,0.0016319218241042286,25.496265570307752,3.8336185430900716,0.15585894727615973,-3.2934853420195283,-0.0002926342334769301,0.0004420405589996834,0.005882093675749657,0.09638701901390764,10.058121617452754,-0.4532959602651436,0.05442601718131757,1.330134401797201,-0.12956595628469547,-0.03576388335569836,0.12024198227052713,1.0,1.0,14.285714285714285,14.285714285714285,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,9517.0,7.0,0.0007355259010192287,0.0,0.0,0.0,0.0,2.0,0.999977628330813,4732.0,4785.0,49.72155090889986,50.27844909110014
dermatology (1),1.0,2.8571428571428568,36.296089385474865,15.324557334337205,-0.7079092289207822,0.07335210626078048,36.296089385474865,15.324557334337205,-0.7079092289207822,0.07335210626078048,36.296089385474865,15.324557334337205,-0.7079092289207822,0.07335210626078048,36.296089385474865,36.296089385474865,36.296089385474865,15.324557334337205,15.324557334337205,15.324557334337205,-0.7079092289207822,-0.7079092289207822,-0.7079092289207822,0.07335210626078048,0.07335210626078048,0.07335210626078048,34.0,1.0,97.14285714285714,2.8571428571428568,0.39380954686206826,1.1978733109775759,1.9703047838366965,0.9271383936478738,1.2475614748575041,1.5279447500051415,0.09328063223,0.44911754783328695,0.86312691407175,0.275453807948895,0.44999615084286,0.65705272816605,5.416393293081906,1.6671710262860366,2.0,3.9705882352941178,6.0,0.5213789477243252,366.0,35.0,0.09562841530054644,8.0,0.0624512099921936,8.0,2.1857923497267757,6.0,2.432597273889607,20.0,112.0,5.4644808743169415,30.601092896174865
dermatology (2),1.0,2.8571428571428568,36.296089385474865,15.324557334337205,-0.7079092289207822,0.07335210626078048,36.296089385474865,15.324557334337205,-0.7079092289207822,0.07335210626078048,36.296089385474865,15.324557334337205,-0.7079092289207822,0.07335210626078048,36.296089385474865,36.296089385474865,36.296089385474865,15.324557334337205,15.324557334337205,15.324557334337205,-0.7079092289207822,-0.7079092289207822,-0.7079092289207822,0.07335210626078048,0.07335210626078048,0.07335210626078048,34.0,2.0,97.14285714285714,5.7142857142857135,0.39380954686206826,1.1978733109775759,1.9703047838366965,0.9271383936478738,1.2475614748575041,1.5279447500051415,0.00421620352886,0.19391531134603546,0.78209635346772,0.042831719968149995,0.11448499881657001,0.29617788703471504,4.581974285861409,5.1773013315076035,2.0,3.852941176470588,4.0,0.5004454343867808,366.0,35.0,0.09562841530054644,8.0,0.0624512099921936,8.0,2.1857923497267757,2.0,0.8885149702223436,112.0,254.0,30.601092896174865,69.39890710382514
desharnais (2),12.0,92.30769230769228,2.185185185185185,1.2224747213928155,-1.2000000000000006,-0.4531962727347543,555.9281705948373,459.9527444100343,2.134432889055076,0.8927421006161357,5046.308641975309,4418.767228090816,7.376622924290622,2.286437000555273,11.666666666666668,85.74074074074075,289.2345679012345,1.6438249583903883,23.52658071203718,180.21015852212082,-0.28393460740699794,1.4755138468841968,4.715274685973784,-0.11048919201270027,1.3408905345099582,1.7292352646479736,1.0,0.0,7.6923076923076925,0.0,,,,,,,,,,,,,,,3.0,3.0,3.0,0.0,81.0,13.0,0.16049382716049382,0.0,0.0,0.0,0.0,3.0,1.3596088217504971,10.0,46.0,12.345679012345679,56.79012345679011
