Name,NumberOfNumericFeatures,PercentageOfNumericFeatures,MinMeansOfNumericAtts,MinStdDevOfNumericAtts,MinKurtosisOfNumericAtts,MinSkewnessOfNumericAtts,MeanMeansOfNumericAtts,MeanStdDevOfNumericAtts,MeanKurtosisOfNumericAtts,MeanSkewnessOfNumericAtts,MaxMeansOfNumericAtts,MaxStdDevOfNumericAtts,MaxKurtosisOfNumericAtts,MaxSkewnessOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3StdDevOfNumericAtts,Quartile1KurtosisOfNumericAtts,Quartile2KurtosisOfNumericAtts,Quartile3KurtosisOfNumericAtts,Quartile1SkewnessOfNumericAtts,Quartile2SkewnessOfNumericAtts,Quartile3SkewnessOfNumericAtts,NumberOfSymbolicFeatures,NumberOfBinaryFeatures,PercentageOfSymbolicFeatures,PercentageOfBinaryFeatures,MinAttributeEntropy,MeanAttributeEntropy,MaxAttributeEntropy,Quartile1AttributeEntropy,Quartile2AttributeEntropy,Quartile3AttributeEntropy,MinMutualInformation,MeanMutualInformation,MaxMutualInformation,Quartile1MutualInformation,Quartile2MutualInformation,Quartile3MutualInformation,EquivalentNumberOfAtts,MeanNoiseToSignalRatio,MinNominalAttDistinctValues,MeanNominalAttDistinctValues,MaxNominalAttDistinctValues,StdvNominalAttDistinctValues,NumberOfInstances,NumberOfFeatures,Dimensionality,NumberOfMissingValues,PercentageOfMissingValues,NumberOfInstancesWithMissingValues,PercentageOfInstancesWithMissingValues,NumberOfClasses,ClassEntropy,MinorityClassSize,MajorityClassSize,MinorityClassPercentage,MajorityClassPercentage
credit-approval (1),6.0,37.5,2.2234057971014503,3.3465133592781324,1.1192361294529984,1.1458915555559273,207.0584299702253,901.5091409447066,49.93170391116704,4.423867143578692,1017.3855072463792,5210.1025983026975,214.66997242752774,13.140655014445356,2.3558514492753657,18.163447864563288,392.35745509815314,4.48383336548978,8.468012873399704,1432.8807257446024,1.9853254475312268,15.348780875597205,91.78956656083423,1.403082732387671,2.8076616546800306,7.149553646695756,10.0,5.0,62.5,31.25,0.5010395545266964,1.2537639123535842,3.4964402118046265,0.8162006158245964,0.9847953334568664,1.39388043097786,0.0006029571694,0.09021232289819224,0.42570942667283,0.005378837210200001,0.02960326183246,0.13272286566341002,10.987754965826467,12.897922945277676,2.0,4.2,14.0,4.049691346263318,690.0,16.0,0.02318840579710145,67.0,0.6068840579710145,37.0,5.36231884057971,2.0,0.9912308989033524,307.0,383.0,44.49275362318841,55.5072463768116
first-order-theorem-proving (1),51.0,98.07692307692308,-0.040910567015362886,0.8394622129143448,-0.971971602375862,-1.875764427110436,-0.0005510331198841205,0.9916438519187979,228.1908672595734,7.440976027873651,0.05295462373324628,1.5063662920278478,2944.6525317078385,53.78484491555884,-0.0081597994442654,-0.002469232265446736,0.002845900948022519,0.9727856745152441,0.99719270235299,1.0036680416341404,1.3326773975344213,15.286501444565165,137.4911806505215,1.3330441633458074,3.1426279908840025,10.45437374004599,1.0,0.0,1.9230769230769231,0.0,,,,,,,,,,,,,,,6.0,6.0,6.0,0.0,6118.0,52.0,0.008499509643674403,0.0,0.0,0.0,0.0,6.0,2.3000070580673455,486.0,2554.0,7.943772474664922,41.745668519123896
breast-w (1),9.0,90.0,1.589413447782546,1.7150779425067932,-0.7988441354436415,0.5928585326862892,3.1357041002822355,2.7510805456186183,1.6841150960407236,1.4774886667310891,4.417739628040058,3.643857160492904,12.6578780670256,3.560657844495268,2.8369098712446337,3.2074391988555093,3.49121208503258,2.3263320694866376,2.855379239217009,3.0525465017834734,-0.3083522161398966,0.18462131150511896,1.57850674634774,1.0449923682055795,1.2331365579617042,1.6183199462985358,1.0,1.0,10.0,10.0,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,699.0,10.0,0.014306151645207441,16.0,0.22889842632331905,16.0,2.28898426323319,2.0,0.9293179372497984,241.0,458.0,34.47782546494993,65.52217453505007
segment (1),19.0,95.0,-12.690860359307358,0.0,-1.215870969891144,-0.8853608418421668,24.633144132657648,25.314714480981483,38.51719076973927,3.3209588546592426,124.91385281385281,72.95653249057915,339.2210942729759,16.900935254869903,0.0143338,8.24369225068576,37.05159498454545,1.5453355472372121,19.571818883227998,43.52745802268137,0.09497152241672613,0.6887408923151641,34.34011897757074,0.6910972018286047,1.3027814412574137,5.366954506409352,1.0,0.0,5.0,0.0,,,,,,,,,,,,,,,7.0,7.0,7.0,0.0,2310.0,20.0,0.008658008658008658,0.0,0.0,0.0,0.0,7.0,2.8073549220576046,330.0,330.0,14.285714285714285,14.285714285714285
JapaneseVowels (1),14.0,93.33333333333331,-0.5287156576648931,0.09799855892164573,-0.8638008103013965,-0.3778450818905286,2.053272292418996,1.7055517441171866,-0.03718575752002872,0.10983669969140136,20.364320851319977,15.878836157411492,3.795248193837544,1.6968856421615754,-0.21397178523742594,-0.03520136607770305,0.3734329478466017,0.15211050528196218,0.22715601717489226,0.41269642879279056,-0.4827535427937151,-0.22106090185246965,-0.1384411182035048,-0.27264687767182605,0.07469886495967731,0.2410532541165403,1.0,0.0,6.666666666666668,0.0,,,,,,,,,,,,,,,9.0,9.0,9.0,0.0,9961.0,15.0,0.0015058729043268748,0.0,0.0,0.0,0.0,9.0,3.132069248447984,782.0,1614.0,7.850617407890774,16.20319245055717
cmc (1),2.0,20.0,3.2613713509843865,2.3585488626874125,-0.9438944908638564,0.2564492054818928,17.89986422267482,5.2928968090790125,0.2928560302339025,0.6777315757939906,32.538357094365246,8.227244755470611,1.5296065513316617,1.0990139461060884,3.2613713509843865,17.899864222674815,32.538357094365246,2.3585488626874125,5.2928968090790125,8.227244755470611,-0.9438944908638564,0.2928560302339025,1.5296065513316617,0.2564492054818928,0.6777315757939906,1.0990139461060884,8.0,3.0,80.0,30.0,0.380671663040156,1.2208122969788784,1.8667550694041888,0.6082239803272842,1.4479885111323352,1.757839343635201,0.00258233237972,0.028888557457444283,0.07090633894894,0.00982050143438,0.03047421456026,0.04013859922938,53.27488523845121,41.25937202912456,2.0,3.125,4.0,0.9910312089651148,1473.0,10.0,0.006788866259334691,0.0,0.0,0.0,0.0,3.0,1.5390345832497478,333.0,629.0,22.606924643584524,42.70196877121521
GesturePhaseSegmentationProcessed (1),32.0,96.96969696969695,-1.4722551402815979e-05,0.0009539442477959262,7.60172743206796,-1.8838558879721448,0.0013097793076762385,0.005340125416350268,47.822308711805,0.9535035837473848,0.011116396597791955,0.013351214902817644,193.89795794737927,7.171537944883619,-7.294024106148106e-07,1.231754431277217e-05,0.0009602516251392688,0.0016894363730024025,0.004344638070150883,0.008791262132633587,10.692874878818033,32.23273656863213,52.88939311045482,-0.529067434746491,0.2510938167743828,2.3728794681232115,1.0,0.0,3.0303030303030303,0.0,,,,,,,,,,,,,,,5.0,5.0,5.0,0.0,9873.0,33.0,0.0033424491036159213,0.0,0.0,0.0,0.0,5.0,2.1934237361335494,998.0,2950.0,10.108376380026336,29.879469259596878
synthetic_control (1),60.0,96.77419354838707,28.15420866666667,3.4955073789367717,-1.2148844907036558,-0.6919905704858198,30.09216547040833,9.751691244309713,-0.5574061659983268,0.03400469950692755,32.22962866666667,15.601414392733062,0.5983196312820076,0.9337733090994104,29.72935885833333,30.088384741666665,30.456181854166665,5.845370101335161,9.569689723172296,13.531545232309805,-1.1174765932423532,-0.7518251958890263,0.03284976007376038,-0.04702230271975556,0.001865307229471839,0.07697924382587969,2.0,0.0,3.2258064516129035,0.0,,,,,,,,,,,,,,,6.0,6.0,6.0,0.0,600.0,62.0,0.10333333333333332,0.0,0.0,0.0,0.0,6.0,2.584962500721156,100.0,100.0,16.666666666666664,16.666666666666664
wall-robot-navigation (1),24.0,96.0,0.9102730938416421,0.8028011371159731,-1.6045954541834069,0.017563948445031872,2.0457923463465297,1.2512399704111532,2.368822458469765,1.5222576378064732,3.3511130865102645,1.7154346324866985,14.349591863774762,3.8301415530945007,1.2694878115835777,2.1581315065982407,2.734725394061584,1.1190402725446185,1.287011259552107,1.4008828746198705,-0.96764411879064,-0.07701671670886245,5.982887394313816,0.7235806675034439,1.1760736714534508,2.5364207592298973,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,4.0,4.0,4.0,0.0,5456.0,25.0,0.004582111436950147,0.0,0.0,0.0,0.0,4.0,1.7146327422659766,328.0,2205.0,6.011730205278593,40.414222873900286
splice (1),0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,61.0,0.0,100.0,0.0,1.6679869019048017,1.9780144516767608,2.008563280196724,1.986921112054029,1.9958149659372768,1.998574767602853,0.00239174071595,0.056251973390548826,0.3896406381337501,0.008114095339065,0.012445557396825,0.06388006173431,26.31321143770441,34.16346774083301,3.0,4.754098360655737,6.0,0.5371448502628821,3190.0,61.0,0.01912225705329153,0.0,0.0,0.0,0.0,3.0,1.4801700696136335,767.0,1655.0,24.043887147335425,51.88087774294671
har (1),561.0,99.82206405693951,-0.9845489552383728,0.03712816435011012,-1.84735338612056,-3.490402092260489,-0.508620217585114,0.2792315145321125,13.662956850925585,1.6370975866256592,0.8302754956791922,0.7494800592617996,373.42928228206466,14.029483769964823,-0.8685016383143995,-0.660284334498495,-0.10336787090979707,0.1888926653502636,0.26311639943893306,0.3572807368500376,-0.269332639174376,0.5868977420794415,8.904678986534279,0.15452664688591056,0.8690285490639719,2.415984753564313,1.0,0.0,0.1779359430604982,0.0,,,,,,,,,,,,,,,6.0,6.0,6.0,0.0,10299.0,562.0,0.05456840469948539,0.0,0.0,0.0,0.0,6.0,2.5759228762942765,1406.0,1944.0,13.651810855422854,18.87561899213516
waveform-5000 (1),40.0,97.56097560975607,-0.025552000000000002,0.9764529543579722,-0.679051825631459,-0.27203078157249977,0.8994882,1.27111559694555,-0.19641749321969915,0.03546827362426717,3.322468,2.0326737966079764,0.1506082599750216,0.2720371073231119,-0.0009889999999999864,0.03181099999999998,2.00251,0.999686771782126,1.0138703067658228,1.6570866923837764,-0.4849521099111871,-0.05122710616511617,0.019352277802150986,-0.02425950639665907,0.016415358784205282,0.08459325201338166,1.0,0.0,2.4390243902439024,0.0,,,,,,,,,,,,,,,3.0,3.0,3.0,0.0,5000.0,41.0,0.0082,0.0,0.0,0.0,0.0,3.0,1.5848792049207137,1653.0,1692.0,33.06,33.84
cylinder-bands (2),18.0,45.0,0.0381443298969073,0.19335382071184595,-1.7519473536570338,-1.948854100080884,2198.8837376686497,506.96027814740194,10.368503105342027,1.1927454607437136,37287.53148148148,8728.998307250762,137.5773376192269,11.529524541398013,2.129277746760649,32.83731440057058,61.366191073536854,1.0956764055185744,4.758435432271211,8.30257332363641,0.37665114446358827,1.464910851899946,5.4814620490364145,-0.1845958110265551,0.415206246052901,1.3062309747712189,22.0,4.0,55.00000000000001,10.0,0.0,1.2969484630437182,4.990635883856908,0.3605598643755745,1.1252520659100518,1.393805644206522,0.0,0.05499363476250474,0.21641365622803,0.00779021646024,0.04690027695841,0.09383719225758,17.865232787058886,22.583610515011678,1.0,7.3000000000000025,71.0,15.566833839592226,540.0,40.0,0.07407407407407407,999.0,4.625,263.0,48.7037037037037,2.0,0.9824740868386408,228.0,312.0,42.22222222222222,57.77777777777778
sick (1),7.0,23.33333333333333,0.9949997045790252,0.1954572751132881,4.073471498748956,1.2326742385072782,46.43668969641138,19.05387758896556,51.41313506551009,3.5691918824691085,110.46964865662822,35.604247607641,238.18146237806357,13.882652755041704,1.7588748012696314,28.41132258295655,108.85692077754308,0.6694399621432919,22.3032143933016,33.71833515687218,5.982197043232064,8.871303806575769,90.94248810329344,1.2589465934783108,1.5381528946217138,4.937524038925616,23.0,21.0,76.66666666666667,70.0,0.0,0.33755530471128503,1.5206899125074091,0.0987401719719687,0.2593748523170293,0.4759318019149815,0.0,0.005118661327160454,0.06006915971583,0.0005017739084375,0.00129044182719,0.0033491752406775003,64.92919423455585,64.94601266549154,1.0,2.0869565217391304,5.0,0.6683115412781179,3772.0,30.0,0.007953340402969244,6064.0,5.358784022622834,3772.0,100.0,2.0,0.3323505555321105,231.0,3541.0,6.1240721102863205,93.87592788971371
jm1 (1),21.0,95.45454545454544,0.13533486449242005,0.1605384477399967,3.3600523103582027,1.9206587292925688,1902.782368644972,21963.75301398026,586.6194695049691,15.836470747949765,36836.3653431329,434367.80125524563,2765.9879679639753,46.21215121044533,3.7013229214515375,14.17723748277455,57.249788602940036,9.062748417574056,22.597617346469026,125.93284053077517,187.2880459695256,392.2049277598112,557.8218633161355,9.996525984131477,13.648072779325632,16.647450971037983,1.0,1.0,4.545454545454546,4.545454545454546,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,10885.0,22.0,0.0020211299954065232,25.0,0.010439721050653527,5.0,0.04593477262287552,2.0,0.7086892115305543,2106.0,8779.0,19.347726228755167,80.65227377124484
cjs (3),32.0,91.42857142857143,0.3,0.0,-1.1195398566566324,0.1289878373494565,2.8135288432328704,2.555607616208494,5.422438910506703,1.3183070400307877,9.333869814020066,21.925647511391286,88.42760805467752,6.527731016986125,1.188235294117647,2.9905882352941178,3.892508143322476,0.9026920522395612,2.3339820294025,2.8908014046578763,-0.5333815442173782,-0.17168516109705226,3.977908476472919,0.4116820727635993,0.7195585611388384,1.99356987379322,3.0,0.0,8.571428571428571,0.0,3.0053026619536443,4.290535543477825,5.575768425002006,3.0053026619536443,4.290535543477825,5.575768425002006,0.05477695602774,1.28757924077729,2.52038152552684,0.05477695602774,1.28757924077729,2.52038152552684,1.9574574097710105,2.332249703628105,6.0,24.333333333333336,57.0,28.36077102854105,2796.0,35.0,0.01251788268955651,68100.0,69.58920907418761,2795.0,99.964234620887,6.0,2.520381525526838,274.0,680.0,9.799713876967095,24.32045779685265
gas-drift (1),128.0,99.22480620155041,-72.75395134054638,0.5286604730352197,-0.07402877055662538,-87.65387396805843,2791.463331668445,2729.307914682517,1037.1486781860235,4.620309058926347,57340.10458532001,69844.78595155025,13909.092980810754,117.93489594364831,-4.771869612401149,5.368967517361611,15.185287497465847,4.358735437181544,9.633951814084243,24.78757904415541,4.228135337084389,10.323210247482407,80.89024767998737,-2.286741871062731,1.2954661137029462,2.5410756541344366,1.0,0.0,0.7751937984496124,0.0,,,,,,,,,,,,,,,6.0,6.0,6.0,0.0,13910.0,129.0,0.009273903666427032,0.0,0.0,0.0,0.0,6.0,2.5456958326360266,1641.0,3009.0,11.79726815240834,21.63191948238677
dresses-sales (2),1.0,7.6923076923076925,3.5286,2.005364059222174,-0.5820891187268162,-1.1647649580553958,3.5286,2.005364059222174,-0.5820891187268162,-1.1647649580553958,3.5286,2.005364059222174,-0.5820891187268162,-1.1647649580553958,3.5286,3.5286,3.5286,2.005364059222174,2.005364059222174,2.005364059222174,-0.5820891187268162,-0.5820891187268162,-0.5820891187268162,-1.1647649580553958,-1.1647649580553958,-1.1647649580553958,12.0,1.0,92.30769230769228,7.6923076923076925,1.3729342705988772,2.229601148769659,2.80854509784106,1.98285148610714,2.321676322126605,2.57118554925015,0.005205465654649999,0.032207214846784536,0.04980682279954,0.02698419264909,0.035390084049059994,0.04339185153236,30.47310671545505,68.22676050618685,2.0,13.083333333333336,24.0,7.549332701797176,500.0,13.0,0.026,835.0,12.846153846153848,401.0,80.2,2.0,0.9814538950336535,210.0,290.0,42.0,57.99999999999999
mushroom (1),0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,23.0,5.0,100.0,21.73913043478261,0.0,1.4092554739602103,3.030432883772633,0.8286618104993447,1.467128011861462,2.0533554351937418,0.0,0.19825475850613955,0.906074977384,0.034184520425602494,0.17460654518315502,0.27510225484918505,5.0393135801657,6.108305922031972,1.0,5.130434782608695,12.0,3.1809710899501766,8124.0,23.0,0.002831117676021664,2480.0,1.3272536552993814,2480.0,30.526834071885773,2.0,0.9990678968724604,3916.0,4208.0,48.20285573609059,51.797144263909395
irish (1),2.0,33.33333333333333,38.93459915611814,15.333706778892608,-0.5007964462854346,-0.08003742683616713,69.54329957805906,15.39502738766176,-0.4494667691339791,0.18305241588218504,100.152,15.456347996430914,-0.3981370919825236,0.4461422586005371,38.93459915611814,69.54329957805906,100.152,15.333706778892608,15.39502738766176,15.456347996430914,-0.5007964462854346,-0.4494667691339791,-0.3981370919825236,-0.08003742683616713,0.18305241588218504,0.4461422586005371,4.0,2.0,66.66666666666666,33.33333333333333,1.0,1.6838391752619717,2.8569778803964256,1.0,1.1945396453894892,2.8569778803964256,0.00116914960135,0.415267488465,0.93376414483082,0.00116914960135,0.31086917096283,0.93376414483082,2.386250865029827,3.0548302528717963,2.0,4.25,10.0,3.8622100754188224,500.0,6.0,0.012,32.0,1.0666666666666669,32.0,6.4,2.0,0.99093240356837,222.0,278.0,44.4,55.60000000000001
profb (1),5.0,50.0,5.310267857142857,0.8171047721337914,-1.5022388059699858,-0.01611773952570214,28.80074404761905,5.649864683884339,-0.3634711692420626,0.3391636553707378,90.0,9.965482150229938,0.5629967337657846,0.8474134094815319,7.0963541666666625,16.857142857142858,56.476934523809526,2.065635268125773,4.879732835400602,9.61916002388478,-1.365406436354201,-0.12015247154469133,0.5168047490213901,-0.00805886976285107,0.41560607715942577,0.6481649696099826,5.0,1.0,50.0,10.0,0.0,2.46903405393586,4.654144207343773,0.14288500188494896,2.610996004199833,4.653221155722799,0.0,0.018820757085385,0.034467611217489987,0.0017772654493725,0.020407708562025003,0.034277297244757504,48.791652210823095,130.1867552795288,1.0,12.6,28.0,14.099645385611653,672.0,10.0,0.014880952380952382,1200.0,17.857142857142858,666.0,99.10714285714286,2.0,0.9182958340544896,224.0,448.0,33.33333333333333,66.66666666666666
texture (1),40.0,97.56097560975607,-1.0983054545454545,0.13897688217291798,-1.0805117922534209,-1.140240981713934,-0.6055166227272727,0.2332013017456772,1.1981350593397595,0.2853136375729942,-0.24215909090909105,0.3483659144675927,11.448611212294171,2.668850679615681,-0.7075200454545454,-0.5804279999999999,-0.4852756363636362,0.200572356929774,0.222246727329651,0.25351127147986313,-0.6186434590446399,0.030664066794594106,1.086225225943642,-0.2864494969993817,0.027156539944742045,0.5188938465004845,1.0,0.0,2.4390243902439024,0.0,,,,,,,,,,,,,,,11.0,11.0,11.0,0.0,5500.0,41.0,0.007454545454545455,0.0,0.0,0.0,0.0,11.0,3.459431618637298,500.0,500.0,9.090909090909092,9.090909090909092
higgs (2),28.0,96.55172413793105,-0.007896418321767898,0.16456533466462578,-1.8618527812710703,-0.005582304821509899,0.6073695187399869,0.7734372841717916,7.897868562324223,1.3574091204635736,1.0501287597024396,1.3968091904244635,63.88973828787936,5.981690289185084,-0.00024107026685333603,0.9864974774019044,1.0026634234089684,0.4907567852208198,1.0047700404855044,1.0085998580390358,-1.2011141288244025,-0.026568040146459408,11.233955227411904,0.0016372995206194714,0.5998566551326563,2.2951169764631905,1.0,1.0,3.4482758620689653,3.4482758620689653,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,98050.0,29.0,0.00029576746557878636,9.0,0.0003165169072781304,1.0,0.0010198878123406426,2.0,0.9976423339342788,46223.0,51827.0,47.14227434982152,52.85772565017848
anneal (1),6.0,15.384615384615385,1.1985489977728283,0.8712082809718921,-0.9723842038435436,0.07299048442083138,348.5042681885672,405.1732698379103,4.6480244352098286,2.026982591071944,1263.0946547884187,1871.3991072665933,13.215477213878724,3.7616019689156888,3.025695155902005,21.22216035634744,901.2636692650334,10.505435772171136,69.85338529046133,771.8590427889502,-0.4030502208901016,1.6372437439142264,12.741748058445404,0.967384603629726,1.6547313364025702,3.7546438249219056,33.0,4.0,84.61538461538461,10.256410256410255,0.0,0.2515351603742048,1.8215224482924184,0.0,0.0,0.2385631077559124,0.0,0.044331968697414056,0.4090895376445101,0.0,0.0,0.0206465881071925,26.83918380267653,4.673900071775455,0.0,1.6363636363636362,7.0,1.5576059718800397,898.0,39.0,0.04342984409799554,22175.0,63.317343384158534,898.0,100.0,5.0,1.189833856204398,8.0,684.0,0.8908685968819599,76.16926503340757
mnist_784 (1),784.0,99.87261146496814,0.0,0.0,-1.8254292785726656,-0.2354966023099805,33.38596474125363,49.25570412611296,4894.714442707244,31.079435593429213,140.0150571428567,113.88629683929352,70000.00000000247,264.57513110807787,0.1205821428571454,7.196049999999808,69.33461785714293,4.670545729236738,36.76581916163219,100.84850801763851,-1.0297320016722729,16.22683706266253,623.0827644398203,0.8744121903751375,4.1349073968131735,23.9395831120118,1.0,0.0,0.12738853503184713,0.0,,,,,,,,,,,,,,,10.0,10.0,10.0,0.0,70000.0,785.0,0.011214285714285715,0.0,0.0,0.0,0.0,10.0,3.3198370254034137,6313.0,7877.0,9.018571428571429,11.252857142857142
adult (2),6.0,40.0,10.078088530363212,2.5709727555918307,-0.18426874062378573,-0.3165248566609405,31819.974765570616,18914.620326608216,30.359637681213712,3.063860808334838,189664.13459727284,105604.02542315713,152.69309629815925,11.89465899659272,31.502211211662093,63.96234797919819,48225.334368985714,9.936326207089904,208.3575310294492,31990.02064902937,0.4232417694342489,4.504453651154137,53.18403354052854,0.09993102873665204,0.9982360975676194,6.4010213924528,9.0,2.0,60.0,13.333333333333336,0.7952150316501759,1.7809891200338273,3.44192266924963,0.8343198263526672,1.6008102873649352,2.736773252802121,0.008187042285449999,0.0717209468494675,0.16542318099232994,0.010680338235229998,0.0623734340938,0.14076964990508,11.068507517484338,23.83220311873295,2.0,11.222222222222221,41.0,12.152960316089427,48842.0,15.0,0.00030711273084640267,6465.0,0.8824372466319971,3620.0,7.411653904426519,2.0,0.7938438393644257,11687.0,37155.0,23.92817656934605,76.07182343065395
LED-display-domain-7digit (1),7.0,87.5,0.3960000000000001,0.38623095253668505,-1.872759540452944,-1.6532963313105244,0.6565714285714286,0.4572941952931066,-1.1173581845410985,-0.7264117116188794,0.818,0.492325877381108,0.7363180226323118,0.4265826667894626,0.5900000000000001,0.67,0.7340000000000001,0.4423067606775688,0.4706836370348403,0.4895542121699178,-1.8253446979076169,-1.4799416454808216,-0.8749526989054361,-1.0623385393261326,-0.7252545765089368,-0.36707981414182267,1.0,0.0,12.5,0.0,,,,,,,,,,,,,,,10.0,10.0,10.0,0.0,500.0,8.0,0.016,0.0,0.0,0.0,0.0,10.0,3.3123077024871863,37.0,57.0,7.399999999999999,11.4
KDDCup09_upselling (1),192.0,83.11688311688313,-153278.6084867392,0.0,-1.6749586509971452,-1.7993209053239367,204444.10993774,402315.9072814239,434.5169541865615,11.57461851086812,6181967.170056238,25311869.22141751,26707.599128622416,148.08267504555428,4.182478493961739,32.3578745347187,28784.93684032249,9.034615459825588,97.36575042978671,94164.31945428453,14.829687409914735,93.96938230762531,382.7882142774788,3.1698045517373536,8.284472108138532,17.316391243797682,39.0,5.0,16.883116883116884,2.1645021645021645,0.0,3.4525344286211967,12.4635067558903,0.381888203302464,1.4098402056826604,7.071472706267839,0.0,0.02305252903661921,0.16459626001740998,0.0001521971133025,0.00166485582026,0.02400308661407,16.456454576701027,148.76814141028981,1.0,1833.48717948718,15415.0,4160.398063392966,50000.0,231.0,0.00462,8024152.0,69.47317748917749,50000.0,100.0,2.0,0.3793628969692055,3682.0,46318.0,7.364,92.636
autoUniv-au6-750 (1),37.0,90.24390243902441,0.2936773333333333,0.04515308924785578,-1.4501047711785031,-1.1663649238928322,4179.324020756757,1345.8561380917774,-0.7670874003310463,-0.027541408361038532,52116.15333333334,23983.76178985249,1.101686962778507,1.4224569416578778,0.639166,7.11488,77.55506666666666,0.1829331504237844,1.0477112734458678,11.829995389307374,-1.1891651783289323,-1.0080306775061558,-0.3816059480644771,-0.4308819822984196,-0.15091905474444806,0.3984822228014464,4.0,2.0,9.75609756097561,4.878048780487805,0.99597466226134,1.192106491936726,1.5833014733384176,0.99597466226134,0.9970433402104208,1.5833014733384176,0.00325061277077,0.0067363531286166655,0.01015293036492,0.00325061277077,0.00680551625016,0.01015293036492,429.5578524448845,175.9661520374496,2.0,3.75,8.0,2.8722813232690143,750.0,41.0,0.05466666666666667,0.0,0.0,0.0,0.0,8.0,2.893653383238953,57.0,165.0,7.6,22.0
autoUniv-au6-1000 (1),37.0,90.24390243902441,0.297755,0.04280818193336923,-1.4569887647340074,-1.0850932676692615,4239.049820405406,1354.8443939588726,-0.7948761752735738,-0.045842037609370265,52106.178,24536.41815103424,0.7004008449383776,1.3420314068789123,0.6289245,7.1208399999999985,76.90315000000002,0.18220595748267032,1.049191905971236,12.204759128780456,-1.2114135140786382,-1.044969428583472,-0.39141958877761995,-0.4503907345407755,-0.16909074319457046,0.3826859162020289,4.0,2.0,9.75609756097561,4.878048780487805,0.9995844639313988,1.1945669335719349,1.5841625035181672,0.9995844639313988,0.999953833266239,1.5841625035181672,0.00386535224013,0.0055133691766433325,0.00712307214496,0.00386535224013,0.005551683144839999,0.00712307214496,529.9123944236851,215.66732179527563,2.0,3.75,8.0,2.8722813232690143,1000.0,41.0,0.041,0.0,0.0,0.0,0.0,8.0,2.9216026617368103,89.0,240.0,8.9,24.0
KDDCup09_churn (1),192.0,83.11688311688313,-153278.6084867392,0.0,-1.6749586509971452,-1.7993209053239367,204444.10993774,402315.9072814239,434.5169541865615,11.57461851086812,6181967.170056238,25311869.22141751,26707.599128622416,148.08267504555428,4.182478493961739,32.3578745347187,28784.93684032249,9.034615459825588,97.36575042978671,94164.31945428453,14.829687409914735,93.96938230762531,382.7882142774788,3.1698045517373536,8.284472108138532,17.316391243797682,39.0,5.0,16.883116883116884,2.1645021645021645,0.0,3.4525344286211967,12.4635067558903,0.381888203302464,1.4098402056826604,7.071472706267839,0.0,0.019307252903823426,0.13134231397806,0.0001094300658925,0.0019737864497,0.01557586924857,19.61086195148842,177.82059378512054,1.0,1833.48717948718,15415.0,4160.398063392966,50000.0,231.0,0.00462,8024152.0,69.47317748917749,50000.0,100.0,2.0,0.3786318713593551,3672.0,46328.0,7.3439999999999985,92.656
eating (1),6373.0,99.98431126451209,-25704390.647039536,0.0,-1.8968914614213648,-30.503753994042693,425742549.79042536,204149844.3987016,17.495401313443878,1.2084417669726693,1332648452126.984,643728471794.0063,942.576702565857,30.68285306941298,0.06758730158730157,0.4807639121693122,2.2848941063492063,0.04196826186282057,0.19870382640062734,1.155615540511353,0.445190150617377,2.1185830163572548,8.735972554136938,0.08585153690406969,0.7569591324478226,1.9539545237589229,1.0,0.0,0.015688735487919672,0.0,,,,,,,,,,,,,,,7.0,7.0,7.0,0.0,945.0,6374.0,6.744973544973545,0.0,0.0,0.0,0.0,7.0,2.805242549620453,119.0,140.0,12.592592592592592,14.814814814814813
connect-4 (2),0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,43.0,0.0,100.0,0.0,0.014725387910864338,0.6800133933213216,1.579788777244021,0.16024609028721376,0.5586352919024661,1.2193606106991517,0.00020270001754,0.005919309376568809,0.03037979731141,0.0009071445225075,0.00167365529396,0.00828138447796,205.8423168749682,113.88052913961708,3.0,3.0,3.0,0.0,67557.0,43.0,0.00063649954852939,0.0,0.0,0.0,0.0,3.0,1.2184443563726473,6449.0,44473.0,9.546012996432642,65.8303358645292
iris (1),4.0,80.0,1.1986666666666663,0.43359431136217386,-1.4019208006453991,-0.2744642524737837,3.4636666666666667,0.9473104002482852,-0.7507394876837399,0.06737570104778799,5.843333333333334,1.7644204199522626,0.2907810623654319,0.3340526621720891,1.6625,3.406333333333333,5.322166666666667,0.5159859189468406,0.7956134348393521,1.5303318469586626,-1.3863791432688857,-0.9459091062274964,0.08006978644516216,-0.2320973298913695,0.10495719724642327,0.3292672357883101,1.0,0.0,20.0,0.0,,,,,,,,,,,,,,,3.0,3.0,3.0,0.0,150.0,5.0,0.03333333333333333,0.0,0.0,0.0,0.0,3.0,1.584962500721156,50.0,50.0,33.33333333333333,33.33333333333333
