Id,Name,Runs,NumberOfInstances,NumberOfFeatures,NumberOfClasses,NumberOfMissingValues,NumberOfNumericFeatures,CfsSubsetEval_NaiveBayesErrRate,MaxMeansOfNumericAtts,NaiveBayesErrRate,Quartile3SkewnessOfNumericAtts,NumberOfSymbolicFeatures,MinAttributeEntropy,RandomTreeDepth2AUC,Quartile1MutualInformation,MinMeansOfNumericAtts,MaxMutualInformation,RandomTreeDepth3Kappa,PercentageOfSymbolicFeatures,REPTreeDepth2AUC,J48.001.ErrRate,Dimensionality,Quartile3MutualInformation,Quartile2KurtosisOfNumericAtts,MaxSkewnessOfNumericAtts,CfsSubsetEval_DecisionStumpKappa,J48.0001.ErrRate,J48.00001.Kappa,RandomTreeDepth2ErrRate,Quartile1KurtosisOfNumericAtts,PercentageOfBinaryFeatures,Quartile1AttributeEntropy,MajorityClassPercentage,REPTreeDepth2ErrRate,Quartile1MeansOfNumericAtts,MaxAttributeEntropy,MinMutualInformation,CfsSubsetEval_NaiveBayesKappa,Quartile2MeansOfNumericAtts,Quartile2AttributeEntropy,StdvNominalAttDistinctValues,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,MajorityClassSize,MinorityClassSize,EquivalentNumberOfAtts,Quartile2StdDevOfNumericAtts,Quartile3StdDevOfNumericAtts,MaxStdDevOfNumericAtts,RandomTreeDepth2Kappa,MeanStdDevOfNumericAtts,RandomTreeDepth3ErrRate,Quartile2SkewnessOfNumericAtts,PercentageOfNumericFeatures,MeanNoiseToSignalRatio,NumberOfBinaryFeatures,REPTreeDepth1AUC,REPTreeDepth1ErrRate,MaxKurtosisOfNumericAtts,REPTreeDepth2Kappa,NumberOfInstancesWithMissingValues,NaiveBayesKappa,CfsSubsetEval_NaiveBayesAUC,Quartile3AttributeEntropy,REPTreeDepth3Kappa,MinNominalAttDistinctValues,kNN1NAUC,J48.001.Kappa,MinKurtosisOfNumericAtts,DecisionStumpErrRate,MinStdDevOfNumericAtts,MeanAttributeEntropy,MeanSkewnessOfNumericAtts,DecisionStumpAUC,MinSkewnessOfNumericAtts,AutoCorrelation,J48.00001.AUC,REPTreeDepth1Kappa,RandomTreeDepth3AUC,MinorityClassPercentage,MaxNominalAttDistinctValues,PercentageOfInstancesWithMissingValues,MeanMeansOfNumericAtts,REPTreeDepth3AUC,Quartile3KurtosisOfNumericAtts,J48.0001.Kappa,CfsSubsetEval_DecisionStumpErrRate,J48.00001.ErrRate,RandomTreeDepth1Kappa,Quartile3MeansOfNumericAtts,RandomTreeDepth1AUC,CfsSubsetEval_kNN1NErrRate,DecisionStumpKappa,kNN1NErrRate,kNN1NKappa,MeanKurtosisOfNumericAtts,J48.001.AUC,CfsSubsetEval_kNN1NAUC,NaiveBayesAUC,PercentageOfMissingValues,MeanMutualInformation,Quartile2MutualInformation,CfsSubsetEval_DecisionStumpAUC,RandomTreeDepth1ErrRate,ClassEntropy,CfsSubsetEval_kNN1NKappa,REPTreeDepth3ErrRate,J48.0001.AUC,MeanNominalAttDistinctValues
393,la2s.wc (1),268,3075.0,12433.0,6.0,0.0,12432.0,0.3167479674796748,1.9746341463414636,0.24715447154471545,31.9843542386091,1.0,,0.5350827354325148,,0.00097560975609756,,0.046003570757515815,0.008043111075363952,0.7408114353953621,,4.043252032520325,,610.9966174687634,55.29393147249935,0.25438696355559404,,,0.6871544715447154,304.36246006781965,0.0,,29.430894308943092,0.5008130081300813,0.00195121951219512,,,0.6133548491205422,0.004227642276422778,,0.0,16.251217445726706,0.04769191248175879,905.0,248.0,,0.08455783996320124,0.18314505896379296,2.7221390669876264,0.031747623655878784,0.16082021971614138,0.6803252032520325,24.501644625691878,99.99195688892463,,0.0,0.6679630607520629,0.5333333333333333,3063.0206909631474,0.32699826302877644,0.0,0.6912375679191473,0.9180583641719056,,0.3603270247049553,6.0,0.6189129567864338,,-1.651812647299122,0.5333333333333333,0.031224589777036425,,24.378267413956948,0.6679630607520629,-3.681287247575541,0.7534157449577098,,0.25438696355559404,0.5930265697151463,8.065040650406505,6.0,0.0,0.019234940515428317,0.7677049704055754,1021.6634123065908,,0.5333333333333333,,0.0012052680387927446,0.013333333333333287,0.5033770823995559,0.2282926829268293,0.25438696355559404,0.6442276422764228,0.2298228785115074,774.2412731942791,,0.8668054717639779,0.9160606838764008,0.0,,,0.6679630607520629,0.7069918699186992,2.4299146838433514,0.7142629847429552,0.4747967479674797,,6.0
396,la1s.wc (1),264,3204.0,13196.0,6.0,0.0,13195.0,0.24906367041198504,1.981897627965044,0.25218476903870163,32.64963950336911,1.0,,0.6619529933249474,,0.0009363295880149814,,0.3187271046109362,0.007578053955744166,0.8858843940205301,,4.118601747815232,,701.0027162626692,56.51935038981875,0.6871635847876454,,,0.5471285892634207,342.71193362973963,0.0,,29.431960049937576,0.2687265917602996,0.001872659176029968,,,0.6871635847876454,0.0037453183520600717,,0.0,17.011178066939205,0.04669771336555289,943.0,273.0,,0.08092255889025825,0.17653499202431785,2.826723942784683,0.3187271046109362,0.15562214009281686,0.5471285892634207,25.266563931220606,99.99242194604423,,0.0,0.8858843940205301,0.2687265917602996,3197.552187590442,0.6618307991887304,0.0,0.6867447399286255,0.8715240046697498,,0.6618307991887304,6.0,0.6165771349088311,,-1.615979910436931,0.5471285892634207,0.03058994818791097,,25.372848400844504,0.6564729511620854,-5.542596322932721,0.7552294723696534,,0.6618307991887304,0.6619529933249474,8.52059925093633,6.0,0.0,0.01804785038027968,0.8858843940205301,1064.6635434242553,,0.24906367041198504,,0.3187271046109362,0.01217228464419464,0.6619529933249474,0.24906367041198504,0.2388310010843037,0.6357677902621723,0.2326230342613394,831.8738622770138,,0.8715240046697498,0.9118593986252074,0.0,,,0.8715240046697498,0.5471285892634207,2.443210997366973,0.6871635847876454,0.2687265917602996,,6.0
1240,AirlinesCodrnaAdult (1),253,1076790.0,30.0,2.0,7275.0,13.0,0.3456774301395815,83637.46691842281,0.3845169438794937,2.1173022663841365,17.0,0.02832473112742552,0.7846719042977767,0.0037545749725075,0.22189148054716515,0.05964037408642,0.5277303725616915,56.66666666666666,0.875418830436063,,2.786058562950993e-05,0.021944100304265003,4.6810952313863226,7.738345633102566,0.3334517680320849,,,0.2344254682900101,0.3975654262046251,6.666666666666668,0.1484157904410069,56.01259298470453,0.20615254599318344,0.3158818253933672,4.27296869918385,0.0001916382114,0.3334517680320849,0.6203595014672842,0.3291077098579941,94.52742365858393,-0.7129556448279843,0.1101942023865066,603138.0,473652.0,65.47180698758714,0.1409758745434756,238.39240104834332,35324.00686290545,0.5277303725616915,2897.389338418153,0.2344254682900101,0.5845982383136179,43.33333333333334,66.60640566811907,2.0,0.875418830436063,0.20615254599318344,86.97470466662537,0.5866074186648343,4085.0,0.2314036936999613,0.6901324362871225,1.6605342973723942,0.5866074186648343,2.0,0.7702407162872861,,-1.6647843170666008,0.35451016447032385,0.08192850922711772,1.021806075637341,0.7385762513148001,0.6745461060365866,-6.3030767363088716,0.5713607772739134,,0.5866074186648343,0.7846719042977767,43.98740701529546,293.0,0.3793683076551602,6637.776359899229,0.875418830436063,9.357752497372175,,0.3456774301395815,,0.5277303725616915,669.9667205316191,0.7846719042977767,0.3456774301395815,0.3252518745928843,0.2407934694787285,0.5149336974470569,13.125251040105256,,0.6901324362871225,0.6926525395557918,0.02252064005052053,0.0151140423091475,0.007683145309069999,0.6901324362871225,0.2344254682900101,0.9895436608667308,0.3334517680320849,0.20615254599318344,,43.058823529411775
25,colic (1),234,368.0,27.0,2.0,1927.0,7.0,,70.75730994152045,,1.3942903137797054,20.0,0.027076888683482687,,0.01591183865069,2.94812030075188,0.55933625884121,,74.07407407407408,,,0.07336956521739131,0.08896899529772001,0.8441973802398057,1.5805300451079454,,,,,-0.929145589224052,18.51851851851852,0.9807384170438056,63.04347826086957,,4.96231884057971,4.752596559531446,0.00181177373107,,30.521885521885523,1.3313528646840471,13.362949564098177,0.018636045283543512,1.927064084408739,232.0,136.0,11.125106668129996,10.86566348856719,27.704880354219107,28.089867133142796,,12.710387288065707,,0.9645150704316071,25.925925925925927,16.212482775244666,5.0,,,2.649195262960969,,361.0,,,1.6861298734537786,,2.0,,,-0.9317882493772741,,0.7116838524658963,1.4703383313979483,0.7054589272120776,,-0.4629685074990365,0.5449591280653951,,,,36.95652173913043,63.0,98.09782608695652,31.10742246734731,,2.0270714857078898,,,,,45.65679758308156,,,,,,0.8947709146578557,,,,19.394122383252817,0.08542279173766948,0.04964703659411,,,0.9503376699710268,,,,6.6
146,BNG(ionosphere) (1),230,1000000.0,35.0,2.0,0.0,0.0,0.10861300000000002,,0.20571399999999998,,35.0,0.0,0.8337526954080196,0.0220796404913375,,0.27871827922434,0.7278809374007478,100.0,0.8783283406227065,,3.5e-05,0.0810590491561775,,,0.5845267174536822,,,0.19859300000000002,,2.8571428571428568,1.231379310805763,64.10249999999999,0.136257,,1.4815552340783502,0.0,0.7592133152081533,,1.3888337076189758,0.37349136311209097,,,641025.0,358975.0,14.11783641165033,,,,0.5406316913040469,,0.12352,,0.0,18.23097205915143,1.0,0.7724554565692251,0.176875,,0.6931593761747374,0.0,0.5844351883140292,0.9378074663424896,1.4357141294868558,0.7669615732356582,1.0,0.9804928454099828,,,0.176875,,1.282936565743126,,0.7700378606099059,,0.5402425402425403,,0.5845267174536822,0.9053253098625618,35.8975,3.0,0.0,,0.911499882251606,,,0.176875,,0.4772262695429577,,0.7373486670437711,0.10094700000000001,0.5845267174536822,0.036065,0.92077133929172,,,0.9510223815816128,0.9216878515003454,0.0,0.06671199780214,0.05873232390927,0.7700378606099059,0.225431,0.941829071664989,0.7788674662948942,0.108127,,2.914285714285714
260,BNG(credit-g) (1),225,1000000.0,21.0,2.0,0.0,7.0,0.23206999999999997,3210.124715534115,0.233652,1.7551549378293554,14.0,0.23657302879170866,0.6646741285532123,0.00476359634498,1.157826,0.09348036925196002,0.32160119756540273,66.66666666666666,0.7964218957865032,,2.1e-05,0.024125648869654997,0.4523365047339842,1.8771002354842536,0.40096895813605865,,,0.284357,-1.2202817267998387,14.285714285714285,0.9193084584015788,69.9774,0.225973,1.4266060000000034,2.690048937278822,0.0009670723930599999,0.40096895813605865,2.953632999999996,1.545709426464915,2.282277636220276,-0.2647195455441843,0.6112623777144054,699774.0,300226.0,45.18807624748364,1.120667817517042,12.05503625789944,2779.7160407123906,0.32160119756540273,400.8978835528212,0.284357,1.0252047874383072,33.33333333333333,73.03234330400281,3.0,0.7964218957865032,0.225973,2.6710272185738044,0.4288581132070404,0.0,0.4162320050765021,0.7777665639277426,1.87579555768032,0.4288581132070404,2.0,0.6531322647269154,,-1.382735766050447,0.30022600000000005,0.3645779568760221,1.4442851978111515,0.894132257376953,0.6708653061806554,-0.5123272516965668,0.5797565797565798,,0.4288581132070404,0.6646741285532123,30.0226,11.0,0.0,467.86077459854124,0.7964218957865032,2.2013182510077,,0.23206999999999997,,0.32160119756540273,35.633955650082996,0.6646741285532123,0.23206999999999997,0.0,0.285708,0.31054094876193805,0.6491839376163514,,0.7777665639277426,0.8090566252735784,0.0,0.01950884077625923,0.012830090218479999,0.7777665639277426,0.284357,0.8815669844976203,0.40096895813605865,0.225973,,4.142857142857143
391,re0.wc (1),222,1504.0,2887.0,13.0,0.0,2886.0,0.26196808510638303,2.3464095744680837,0.4148936170212766,20.515573546940907,1.0,,0.7049657577252441,,0.001994680851063821,,0.38599502992480667,0.034638032559750606,0.8649742285222013,,1.9195478723404256,,246.4933555792733,37.89531480224132,0.6479350548734986,,,0.4734042553191489,113.35519371884618,0.0,,40.42553191489361,0.29521276595744683,0.0033244680851064186,,,0.6479350548734986,0.0073138297872341095,,0.0,9.968967107767767,0.06312636474221618,608.0,11.0,,0.1028113251758504,0.189391940138086,4.0244198543566005,0.38599502992480667,0.1761257871753734,0.4734042553191489,15.27266328542474,99.96536196744024,,0.0,0.8649742285222013,0.29521276595744683,1455.6032756557415,0.6004910582880444,0.0,0.4872234218325189,0.8489845460925852,,0.6004910582880444,13.0,0.7382445866653377,,8.662099957963212,0.4627659574468085,0.04463212503486105,,15.428165037690036,0.6757954734293148,2.609967924893676,0.3426480372588157,,0.6004910582880444,0.7049657577252441,0.7313829787234043,13.0,0.0,0.029643980109405638,0.8649742285222013,466.8707963123259,,0.26196808510638303,,0.38599502992480667,0.02194148936170204,0.7049657577252441,0.26196808510638303,0.29639744338594753,0.4075797872340425,0.4626993710574535,300.0745684919682,,0.8489845460925852,0.8619961758482029,0.0,,,0.8489845460925852,0.4734042553191489,2.635230269022585,0.6479350548734986,0.29521276595744683,,13.0
384,tr21.wc (1),220,336.0,7903.0,6.0,0.0,7902.0,0.1636904761904762,51.51488095238104,0.5119047619047619,12.408577091975507,1.0,,0.628636187474922,,0.008928571428571406,,0.2289633995344461,0.012653422750854106,0.8427894052843291,,23.52083333333333,,108.63670921285471,18.324931988895766,0.6512417905940968,,,0.41369047619047616,69.89217239187631,0.0,,68.75,0.16666666666666666,0.02083333333333333,,,0.6512417905940968,0.0625,,0.0,7.988647818732411,0.18059268293217987,231.0,4.0,,0.4480075133901385,1.3703027547551565,465.4340348492141,0.2289633995344461,2.917418900003672,0.41369047619047616,10.410363267780662,99.98734657724914,,0.0,0.8427894052843291,0.16666666666666666,335.86748584284317,0.6165946694922162,0.0,0.30224808634969696,0.8506844011313012,,0.6165946694922162,6.0,0.6198751638959825,,-2.0068266123282523,0.2708333333333333,0.09420863296174208,,10.299731293915851,0.7519350264612759,-0.10812288758559796,0.4805970149253732,,0.6165946694922162,0.628636187474922,1.1904761904761905,6.0,0.0,0.4218665256535417,0.8427894052843291,165.70449628742463,,0.1636904761904762,,0.2289633995344461,0.22321428571428548,0.628636187474922,0.1636904761904762,0.2081218274111673,0.32142857142857145,0.2445665750686985,126.26541028750086,,0.8506844011313012,0.7274873417274987,0.0,,,0.8506844011313012,0.41369047619047616,1.5069963175332086,0.6512417905940968,0.16666666666666666,,6.0
135,BNG(spambase) (1),219,1000000.0,58.0,2.0,0.0,0.0,0.340925,,0.33477199999999996,,58.0,0.008134184617827287,0.6689473433634064,0.00034701762969000004,,0.016486413508490002,0.19467886014589075,100.0,0.6695352371273273,,5.7999999999999994e-05,0.0033865530060800003,,,0.1732541473724696,,,0.33365900000000004,,1.7241379310344829,0.02345710300627235,60.594800000000006,0.333302,,0.222876075835654,4.764291935e-05,0.1732541473724696,,0.04364737232156031,0.13130643285972254,,,605948.0,394052.0,351.8756388763232,,,,0.19467886014589075,,0.33365900000000004,,0.0,21.66550526806209,1.0,0.6695352371273273,0.333302,,0.1955771326178251,0.0,0.19073554927837053,0.6374604181390134,0.08843238721630471,0.1955771326178251,2.0,0.6692418049017741,,,0.394052,,0.06231124813830629,,0.5209058724313205,,0.5215605215605216,,0.1955771326178251,0.6689473433634064,39.4052,3.0,0.0,,0.6695352371273273,,,0.340925,,0.19467886014589075,,0.6689473433634064,0.340925,0.0,0.33359099999999997,0.19476473872181324,,,0.6374604181390134,0.6650245354733012,0.0,0.002749166515432105,0.00103290030496,0.6374604181390134,0.33365900000000004,0.9673647239950672,0.1732541473724696,0.333302,,2.9827586206896552
387,tr11.wc (1),219,414.0,6430.0,9.0,0.0,6429.0,0.21739130434782608,20.13768115942031,0.4661835748792271,13.787151217514445,1.0,,0.6705865862004219,,0.007246376811594178,,0.33706017757316675,0.015552099533437013,0.9182564440152504,,15.531400966183574,,134.64238335573958,20.344039188374783,0.7340395157606213,,,0.5410628019323671,80.65837896354556,0.0,,31.88405797101449,0.2294685990338164,0.016908212560386424,,,0.7340395157606213,0.038647342995168935,,0.0,8.665484798108269,0.16232006250824696,132.0,6.0,,0.3328592621408167,0.8229533573381289,155.37891786418126,0.33706017757316675,1.0653079150071574,0.5410628019323671,11.494046611619144,99.98444790046656,,0.0,0.9182564440152504,0.2294685990338164,413.9192660998417,0.7172558069316539,0.0,0.45074343692644,0.9019861002729632,,0.7172558069316539,9.0,0.5994409761641433,,-1.9041511849400983,0.5579710144927537,0.0,,11.452879710615745,0.6890269440371284,-0.5858951438556854,0.19854721549636806,,0.7172558069316539,0.6705865862004219,1.4492753623188406,9.0,0.0,0.16424031205219689,0.9182564440152504,204.70784960493552,,0.21739130434782608,,0.33706017757316675,0.11594202898550725,0.6705865862004219,0.21739130434782608,0.2235483242400624,0.6038647342995169,0.20831612281426407,157.53703097686193,,0.9019861002729632,0.8104845484413187,0.0,,,0.9019861002729632,0.5410628019323671,2.70219994030844,0.7340395157606213,0.2294685990338164,,9.0
1111,KDDCup09_appetency (1),218,50000.0,231.0,2.0,8024152.0,192.0,0.0178,6181967.170056238,0.09606,17.316391243797682,39.0,0.0,0.5484101623642408,7.7756733195e-05,-153278.6084867392,0.045136763689249994,0.0050455207346353495,16.883116883116884,0.5,,0.00462,0.011549948275234999,93.96938230762531,148.08267504555428,0.0,,,0.02222,14.829687409914735,2.1645021645021645,0.381888203302464,98.22,0.0178,4.182478493961739,12.4635067558903,0.0,0.0,32.3578745347187,1.4098402056826604,4160.398063392966,3.1698045517373536,9.034615459825588,49110.0,890.0,14.949843314301493,97.36575042978671,94164.31945428453,25311869.22141751,0.0050455207346353495,402315.9072814239,0.02222,8.284472108138532,83.11688311688313,399.41533427203933,5.0,0.5,0.0178,26707.599128622416,0.0,50000.0,0.020754619579377884,0.5,7.071472706267839,0.0,1.0,0.5091605865301239,,-1.6749586509971452,0.0178,0.0,3.4525344286211967,11.57461851086812,0.7295986309111168,-1.7993209053239367,0.9651593031860636,,0.0,0.5484101623642408,1.78,15415.0,100.0,204444.10993774,0.5,382.7882142774788,,0.0178,,0.0050455207346353495,28784.936840322487,0.5484101623642408,0.0178,0.0,0.034480000000000004,0.01824067818385256,434.5169541865615,,0.5,0.6051536995737613,69.47317748917749,0.00862238314348763,0.00096165467945,0.5,0.02222,0.12890327699101445,0.0,0.0178,,1833.4871794871797
399,ohscal.wc (1),216,11162.0,11466.0,10.0,0.0,11465.0,0.3207310517828346,1.8217165382547835,0.3768141910051962,60.98086886919318,1.0,,0.6029016931194255,,0.00026876903780679424,,0.2048388816872607,0.008721437292865864,0.9129154668685544,,1.0272352624977603,,2452.075528167346,104.60549650026799,0.6411768251755262,,,0.7099982082064146,1006.129430817432,0.0,,14.522487009496508,0.3073821895717613,0.0007167174341514369,,,0.6411768251755262,0.0015230245475722306,,0.0,29.219658680487374,0.0327854160033514,1621.0,709.0,,0.062059204013695975,0.12220950314429058,4.105795780616311,0.2048388816872607,0.10307501372654433,0.7099982082064146,47.18428687689462,99.99127856270714,,0.0,0.9129154668685544,0.3073821895717613,11009.32897326458,0.6561770507973409,0.0,0.5791735673291545,0.8792633052348411,,0.6561770507973409,10.0,0.5357827976572742,,4.366727188703711,0.7641999641641283,0.016392708001675443,,46.35978646919714,0.5878697467486885,2.0362421403092767,0.31753427112265925,,0.6561770507973409,0.6029016931194255,6.351908260168428,10.0,0.0,0.009090652643426905,0.9129154668685544,4110.741210024047,,0.3207310517828346,,0.2048388816872607,0.005106611718329939,0.6029016931194255,0.3207310517828346,0.10954243421109854,0.8243146389535926,0.07148538832250156,2888.2621982013197,,0.8792633052348411,0.905897517383566,0.0,,,0.8792633052348411,0.7099982082064146,3.2757673226489215,0.6411768251755262,0.3073821895717613,,10.0
180,covertype (1),216,110393.0,55.0,7.0,0.0,14.0,0.3345230222930802,2957.980940820522,0.3753951790421494,1.3979769744016588,41.0,0.00016482003093436185,0.811057225793743,0.0013835637235175,0.051470654842245785,0.08022647567489,0.6127071348227638,74.54545454545455,0.8813068646251263,,0.0004982199958330692,0.0231202393571875,1.0270869007711485,4.059957865315825,0.4601192371930843,,,0.2512478146259274,-0.5891031349196856,72.72727272727273,0.02141831162374429,46.81637422662669,0.22140896614821592,0.444448470464613,0.7200653824788794,4.3462036070000006e-05,0.4601192371930843,148.9504316396874,0.06195800853751661,0.7808688094430303,-0.406323567721426,0.4968874292832605,51682.0,1339.0,148.96587060305657,32.558462450721585,229.2366709544005,1558.3862091357196,0.6127071348227638,259.78493480439795,0.2512478146259274,0.5626301266954175,25.45454545454545,9.984393587038262,40.0,0.8813068646251263,0.22140896614821592,14.483520267003538,0.648990359234803,0.0,0.4300631252128884,0.8020804821384502,0.21689118565308368,0.648990359234803,2.0,0.8626507241699989,,-1.9545060108644945,0.5311568668303244,0.22095671247425627,0.13786431815708836,0.771316448179793,0.5952443628791675,-1.1967256628480187,0.3853993042974129,,0.648990359234803,0.811057225793743,1.2129392262190537,7.0,0.0,596.2954806917106,0.8813068646251263,2.7075826488969112,,0.3345230222930802,,0.6127071348227638,697.1425022419901,0.811057225793743,0.3345230222930802,0.055323971166347616,0.1878470555198246,0.7099643940283268,2.352719417474516,,0.8020804821384502,0.8000655736393208,0.0,0.01255092664557925,0.006191547996765,0.8020804821384502,0.2512478146259274,1.8696597146338132,0.4601192371930843,0.22140896614821592,,2.1219512195121952
388,tr23.wc (1),215,204.0,5833.0,6.0,0.0,5832.0,0.16176470588235295,59.61274509803922,0.4803921568627451,9.636182930661256,1.0,,0.6739211813420618,,0.014705882352941178,,0.3207245604688332,0.017143836790673755,0.9269297657651792,,28.59313725490196,,66.14591222143332,14.282737594492358,0.7719357680059625,,,0.4901960784313725,46.39779557082676,0.0,,44.607843137254896,0.18137254901960784,0.034313725490196074,,,0.7719357680059625,0.09313725490196076,,0.0,6.382721532252151,0.2472196401349689,91.0,6.0,,0.5683930044901722,1.5119297314344617,232.06528730241527,0.3207245604688332,2.161722412093329,0.4901960784313725,8.123033932310618,99.9828561632093,,0.0,0.9269297657651792,0.18137254901960784,203.9977144293235,0.745541583791255,0.0,0.4072756381748644,0.9025244043416144,,0.745541583791255,6.0,0.5673781007474601,,-1.9619359058732675,0.3725490196078432,0.12066895546294434,,8.236886989025951,0.8333599504639941,-0.42390248106271017,0.2364532019704433,,0.745541583791255,0.6739211813420618,2.9411764705882346,6.0,0.0,0.4147057142472903,0.9269297657651792,100.76771769027435,,0.16176470588235295,,0.3207245604688332,0.2892156862745099,0.6739211813420618,0.16176470588235295,0.4582430638059962,0.5,0.1660454490801972,79.93414978648384,,0.9025244043416144,0.7404138857707271,0.0,,,0.9025244043416144,0.4901960784313725,2.095822972420981,0.7719357680059625,0.18137254901960784,,6.0
310,mammography (1),215,11183.0,7.0,2.0,0.0,6.0,0.015380488241080209,1.4594832180364487e-09,0.04444245730126084,7.628636131672011,1.0,,0.6984038619990282,,-2.43570553030023e-09,,0.5308972968594458,14.285714285714285,0.8470147677096319,,0.0006259501028346597,,40.042679073485814,8.893965953705289,0.5382712718330683,,,0.020745774836805862,1.5570582847230492,14.285714285714285,,97.67504247518556,0.0155593311276044,-1.4494357821733248e-09,,,0.5382712718330683,3.397324081158884e-10,,0.0,0.8215425724188689,0.9999999988874,10923.0,260.0,,1.0000000011002568,1.0000000022354372,1.0000000027226326,0.5308972968594458,1.0000000007340863,0.020745774836805862,4.665980832477902,85.71428571428571,,1.0,0.8470147677096319,0.0155593311276044,163.34649640438963,0.5968770976108984,0.0,0.4114833133718033,0.8429032950936274,,0.5968770976108984,2.0,0.7300544370030775,,-1.8054677235266348,0.022713046588571942,0.9999999983377,,4.443275632344359,0.7635713983901296,0.19721483177848173,0.9983008406367376,,0.5968770976108984,0.6984038619990282,2.3249575248144505,2.0,0.0,-1.9973715141212887e-11,0.8470147677096319,139.99837631079384,,0.015380488241080209,,0.5308972968594458,1.3380666079959253e-09,0.6984038619990282,0.015380488241080209,0.2965374215735158,0.017258338549584192,0.5981332529470386,62.75332612137269,,0.8429032950936274,0.9124809063643986,0.0,,,0.8429032950936274,0.020745774836805862,0.1593164203699977,0.5382712718330683,0.0155593311276044,,2.0
130,BNG(segment) (1),211,1000000.0,20.0,7.0,0.0,0.0,0.133998,,0.19334400000000002,,20.0,0.0,0.9743697507237368,0.01407696591543,,0.91257989664994,0.8515249173278785,100.0,0.981829645170906,,2e-05,0.71328319128313,,,0.8436687361821857,,,0.12726400000000002,,0.0,0.17373496290160415,14.3586,0.125349,,1.5841826910458574,0.0,0.8436687361821857,,1.114440679801471,1.0208355710680808,,,143586.0,142366.0,6.720881258591104,,,,0.8515249173278785,,0.12726400000000002,,0.0,1.096745399838245,0.0,0.981829645170906,0.125349,,0.8537591042533197,0.0,0.7744375857906333,0.9789528251461496,1.3991608480779012,0.8537591042533197,1.0,0.9820820253579292,,,0.729647,,0.8758223591349694,,0.707678762350792,,0.142979142979143,,0.8537591042533197,0.9743697507237368,14.2366,7.0,0.0,,0.981829645170906,,,0.133998,,0.8515249173278785,,0.9743697507237368,0.133998,0.1483247405815558,0.12519,0.8539444433963438,,,0.9789528251461496,0.9671515527242188,0.0,0.4177056304511437,0.57215628862039,0.9789528251461496,0.12726400000000002,2.8073499433070728,0.8436687361821857,0.125349,,3.1
397,tr12.wc (1),211,313.0,5805.0,8.0,0.0,5804.0,0.20766773162939295,21.389776357827465,0.4345047923322684,11.97180004681242,1.0,,0.6099267723085472,,0.009584664536741202,,0.21375365292544926,0.017226528854435832,0.8927458262963822,,18.54632587859425,,100.96782571745076,17.691806012954107,0.751517520182713,,,0.645367412140575,69.59978634316933,0.0,,29.712460063897762,0.29073482428115016,0.01916932907348241,,,0.751517520182713,0.047923322683705936,,0.0,7.857875928475629,0.17799618284547933,93.0,9.0,,0.3596979059089004,0.8713122929617285,177.39123109528595,0.21375365292544926,1.1535143005774693,0.645367412140575,10.11546793972004,99.98277347114555,,0.0,0.8927458262963822,0.29073482428115016,313.0000000000085,0.6443359472553817,0.0,0.4891942161156777,0.906575286492812,,0.6443359472553817,8.0,0.5989717775625912,,-1.8524273784345693,0.6070287539936102,0.056523341894421965,,10.19921178721477,0.6919273973276011,-0.9433373532013528,0.16346153846153846,,0.6443359472553817,0.6099267723085472,2.8753993610223643,8.0,0.0,0.1712551440782275,0.8927458262963822,154.20318670161822,,0.20766773162939295,,0.21375365292544926,0.1341853035143771,0.6099267723085472,0.20766773162939295,0.1899696255635616,0.6485623003194888,0.20436018482575544,122.33064977696439,,0.906575286492812,0.8141422849351679,0.0,,,0.906575286492812,0.645367412140575,2.7663662036607493,0.751517520182713,0.29073482428115016,,8.0
244,BNG(anneal) (1),206,1000000.0,39.0,6.0,0.0,6.0,0.09023300000000001,1341.591161997384,0.153641,2.956777237144524,33.0,0.029095017205427738,0.9442944849806812,0.005868848331655001,1.2048700294349999,0.39242109253102003,0.8710508427888765,84.61538461538461,0.990292968380322,,3.9e-05,0.0773673688117175,0.9934195840152472,2.9738682985848666,0.7680378738380033,,,0.051637999999999996,-0.4736888618669487,48.71794871794872,0.04851941886997715,75.9652,0.034009,4.278994126151382,2.1745679219952208,0.0032654494490999995,0.7680378738380033,30.26249591775668,0.37810674089159996,2.08393930581076,0.913491231045372,12.41510882672215,759652.0,555.0,19.628877952691838,82.87975375749993,778.5556351914203,1891.6666854362925,0.8710508427888765,413.6811406187207,0.051637999999999996,1.4629018883270188,15.384615384615385,8.290884277876243,19.0,0.990292968380322,0.034009,7.425970877667173,0.9149479596677292,0.0,0.6696659290199667,0.9573020173666428,0.7994752032188376,0.9149479596677292,2.0,0.9358436363388792,,-0.8771914437708759,0.170733,0.8828308234095991,0.5696105334822867,1.6866033172698027,0.6534474096022539,0.07631895548251051,0.5966435966435967,,0.9149479596677292,0.9442944849806812,0.055500000000000015,10.0,0.0,365.882503871489,0.990292968380322,7.279985265037049,,0.09023300000000001,,0.8710508427888765,925.4005134055046,0.9442944849806812,0.09023300000000001,0.410580443134178,0.046131,0.8826612887622864,2.571292332475804,,0.9573020173666428,0.9508040726578624,0.0,0.06130853818066188,0.01932133061515,0.9573020173666428,0.051637999999999996,1.2034178134061593,0.7680378738380033,0.034009,,3.303030303030303
